id,title,author,publisher,pubplace,keywords,date
A02526,"Contemplations vpon the principal passages of the holy story. The second volume; in foure books. By I. Hall, Dr. of Diuinity","Hall, Joseph, 1574-1656.",Printed by H L ownes for S Macha m are to be sold in Pauls Church yard at the signe of the Bul head,At London,Bible. --  O.T --  Meditations --  Early works to 1800.,1614
A02545,"Holy obseruations. Lib. 1. Also some fewe of Dauids Psalmes metaphrased, for a taste of the rest. By Ios. Hall","Hall, Joseph, 1574-1656.",Printed by H L ownes for Samuel Macham and are to be sold at his shop in Paules Church yard at the signe of the Bull head,At London,Christian life --  Early works to 1800.,1607
A02538,"Heauen vpon earth, or Of true peace, and tranquillitie of minde. By Ios. Hall.","Hall, Joseph, 1574-1656.",Printed by Iohn Windet for Iohn Porter,London,Christian life --  Early works to 1800.,1606
A02563,"The olde religion a treatise, wherin is laid downe the true state of the difference betwixt the reformed, and Romane Church; and the blame of this schisme is cast vpon the true authors. Seruing for the vindication of our innocence, for the setling of wauering minds for a preseruatiue against Popish insinuations. By Ios. Hall, B. of Exon.","Hall, Joseph, 1574-1656.",Printed by W illiam S tansby for Nathaniell Butter and Richard Hawkings,London,Catholic Church --  Controversial literature.,1628
A01531,The decease of Lazarus Christ's friend A funerall sermon on Iohn. chap. 11. vers. 11. preached at the buriall of Mr. John Parker merchant and citizen of London. By Tho. Gataker B. of D. and rector of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by E dward G riffin for Edward Brewster and Fulke Clyfton and are to be sold at the Bible on Fleet bridge and on New Fishstreet Hill,London,"Parker, John, d. 1639 or 40 --  Early works to 1800. -- Sermons, English --  17th century. -- Funeral sermons --  17th century.",1640
A02571,"Pharisaisme and Christianity compared and set forth in a sermon at Pauls Crosse, May 1. 1608. By I.H. Vpon Matth. 5.20.","Hall, Joseph, 1574-1656.",Printed by Melchisedech Bradwood for Samuel Macham and are to be sold at his shop in Pauls Church yard at the signe of the Bul head,London,"Sermons, English --  17th century.",1608
A01540,"A iust defence of certaine passages in a former treatise concerning the nature and vse of lots, against such exceptions and oppositions as have beene made thereunto to Mr. I.B. Wherein the insufficiencie of his answers giuen to the arguments brought in defence of a lusorious lot is manifested; the imbecillitie of his arguments produced against the same further discouered; and the point it selfe in controuersie more fully cleared; by Thomas Gataker B. of D. and author of the former treatise.","Gataker, Thomas, 1574-1654.; Balmford, James, b. 1556. Modest reply to certaine answeres, which Mr. Gataker B.D. in his treatise of the nature, & use of lotts, giveth to arguments in a dialogue concerning the unlawfulnes of games consisting in chance.",Printed by Iohn Haviland for Robert Bird and are to be sold at his shop at the signe of the Bible in Cheapside,London,"Balmford, James, b. 1556. --  Modest reply to certaine answeres, which Mr. Gataker B.D. in his treatise of the nature, & use of lotts, giveth to arguments in a dialogue concerning the unlawfulnes of games consisting in chance. -- Gataker, Thomas, 1574-1654. --  Of the nature and use of lots. -- Gambling --  Religious aspects --  Early works to 1800.",1623
A01981,"The saints sacrifice: or, a commentarie on the CXVI. Psalme Which is, a gratulatory psalme, for deliverance from deadly distresse. By William Gouge, D.D.","Gouge, William, 1578-1653.",Printed by George Miller for Edward Brewster and are to be sold at the signe of the Bible at the great north doore of Pauls,London,Bible. --  O.T. --  Psalms CXVI --  Commentaries.,1632
A09984,"Mount Ebal, or A heavenly treatise of divine love Shewing the equity and necessity of his being accursed that loves not the Lord Iesus Christ. Together with the motives meanes markes of our love towards him. By that late faithfull and worthy divine, John Preston, Doctor in Divinitie, chaplaine in ordinary to his Majestie, master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.",Printed by M armaduke P arsons for Iohn Stafford and are to be sold at his house in Black horse Alley in Fleet street,London,God --  Worship and love --  Early works to 1800.,1638
A01523,"Abrahams decease A meditation on Genesis 25.8. Deliuered at the funerall of that worthy seruant of Christ, Mr. Richard Stock, late pastor of All-Hallowes Bread-street: together with the testimonie then giuen vnto him. By Thomas Gataker B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Fulke Clifton and are to be sold at his shop on New fishstreet hill vnder St Margarets Church at the signe of the holy Lambe,London,"Stock, Richard, 1569?-1626. -- Sermons, English --  17th century. -- Funeral sermons.",1627
A02547,"An holy panegyrick a sermon preached at Paules Crosse vpon the anniuersarie solemnitie of the happie inauguration of our dread soueraigne Lord King James, Mar. 24, 1613 / by J.H.D.D.","Hall, Joseph, 1574-1656.",Printed by Iohn Pindley for Samuel Macham,London,"James --  I, --  King of England, 1566-1625 --  Sermons. -- Bible. --  O.T. --  Samuel, 1st, XII, 24-25 --  Sermons. -- Sermons, English --  17th century.",1613
A02528,Contemplations vpon the principall passages of the holy story. The fourth volume. By Ios. Hall,"Hall, Joseph, 1574-1656.",Printed by Edward Griffin for Henry Fetherstone,London,Bible. --  O.T --  Meditations --  Early works to 1800. -- Bible. --  N.T --  Meditations --  Early works to 1800.,1618
A02536,Epistles. The third and last volume containing two decades / by Ioseph Hall ...,"Hall, Joseph, 1574-1656.",Printed by E Edgar and A Garbrand at the Wind mill in Pauls Church yard,London,Christian life.,1611
A09977,"Life eternall or, A treatise of the knowledge of the divine essence and attributes Delivered in XVIII. sermons. By the late faithfull and worthy minister of Iesus Christ, Iohn Preston, D. in Divinity, chaplaine in ordinary to his Majestie, master of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolns Inne.","Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.; Ball, Thomas, 1589 or 90-1659.",By R ichard B adger and are to be sold by Nicholas Bourne at the Royall Exchange and by Rapha Harford in Pater noster Row in Queenes head Alley at the signe of the guilt Bible,Imprinted at London,"Sermons, English --  17th century. -- God --  Attributes --  Sermons --  Early works to 1800.",1631
A01972,"An exposition on the vvhole fifth chapter of S. Iohns Gospell also notes on other choice places of Scripture, taken by a reuerend diuine, now with God, and found in his study after his death, written with his owne hand ...","Pemble, William, 1592?-1623.; Gouge, William, 1578-1653.",Imprinted by H Lownes and R Young and J Beale for Iohn Bartlett and are to be sold at the signe of the gilt Cup in the Goldsmiths Row in Cheapeside,London,Bible --  Commentaries.,1630
A09965,"Foure godly and learned treatises Intituled, I. A remedy against covetousnesse. II. An elegant and lively description of spirituall death and life. III. The doctrine of selfe-deniall. IV. Vpon the sacrament of the Lords Supper. Delivered in sundry sermons, by that late famous preacher, and worthy instrument of Gods glory, Iohn Preston, Doctor of Divinitie, chaplaine in ordinarie to his Majestie; master of Emanuel Colledge, and sometime preacher of Lincolnes Inne.","Preston, John, 1587-1628. Three sermons upon the sacrament of the Lords Supper. aut; Preston, John, 1587-1628.",By T homas C otes for Michael Sparke and are to be sold at the blue Bible in Greene Arbor,Printed at London,"Sermons, English --  17th century.",1633
A02590,"A sermon preached at the happily-restored and reedified chappell of the Right Honorable the Earle of Exceter in his house, of S. Iohns On Saint Stephens day. 1623 By Ios. Hall, Deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by F Kyngston for George Winder and are to be sold at his shop in S Dunstons Churchyard,London,"Sermons, English --  17th century.",1624
A02551,"The hypocrite Set forth in a sermon at the court; February, 28. 1629. Being the third Sunday in Lent. By Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by William Stansby for Nathaniel Butter,London,"Sermons, English --  17th century. -- Hypocrisy --  Sermons.",1630
A02532,Contemplations vpon the historicall part of the Old Testament. The eighth and last volume. In two bookes. By I.H. deane of Worcester,"Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,Bible. --  O.T --  Meditations --  Early works to 1800.,1626
A02520,Christian moderation In two books. By Jos: Exon.,"Hall, Joseph, 1574-1656.",Printed by Miles Flesher and R Oulton and are to be sold by Nathaniel Butter,London,Moderation --  Religious aspects --  Christianity --  Early works to 1800. -- Conduct of life --  Early works to 1900.,1640
A01539,the ioy of the iust vvith the signes of such. A discourse tending to the comfort of the deiected and afflicted; and to the triall of sinceritie. Being the enlargement of a sermon preached at Black-Friers London; on Psal. 95. 11. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by Iohn Hauiland for Fulke Clifton dwelling on New Fish street Hill at the signe of the Lambe,London,"Sermons, English --  17th century.",1623
A02567,"The Passion sermon preached at Paules Crosse, on Good-Friday. Apr. 14. 1609. By I.H.","Hall, Joseph, 1574-1656.",Printed by W S tansby for Samuell Macham and are to be sold at his shop in Pauls Church yard at the Signe of the Bull head,London,"Jesus Christ --  Passion --  Sermons. -- Sermons, English --  17th century.",1609
A01548,A sparke tovvard the kindling of sorrow for Sion A meditation on Amos 6. 6. Being the summe of a sermon preached at Sergeants Inne in Fleet-Street. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by I ohn H aviland for William Sheffard and are to be sold at the signe of the Starre in Corne hill and in Popes head Alley,London,"Sermons, English --  17th century.",1621
A02586,"The remedy of prophanenesse. Or, Of the true sight and feare of the Almighty A needful tractate. In two bookes. By Ios. Exon.","Hall, Joseph, 1574-1656.",Printed by Thomas Harper for Nathanael Butter and are to be sold at his shop at the signe of the pyde Bull at S Austins Gate,London,Fear of God --  Early works to 1800.,1637
A02584,"The reconciler: or An epistle pacificatorie of the seeming differences of opinion concerning the true being and visibilitie of the Roman Church Enlarged with the addition of letters of resolution, for that purpose, from some famous divines of our Church. By Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by Miles Flesher and William Stansby for Nath Butter,London,Catholic Church --  Controversial literature.,1629
A01974,"Gods three arrovves plague, famine, svvord, in three treatises. I. A plaister for the plague. II. Dearths death. III. The Churches conquest over the sword. By William Gouge Doctor in Divinity, and preacher of Gods Word in Black-Friers, London.","Gouge, William, 1578-1653. Dignitie of chivalrie.; Gods three arrowes. aut; Gouge, William, 1578-1653.",Printed by George Miller for Edward Brewster and are to be sold at his shop at the signe of the Bible at the great north doore of Pauls,London,Providence and government of God --  Early works to 1800. -- War --  Religious aspects --  Christianity --  Early works to 1800.,1631
A09971,"Grace to the humble· As preparations to receive the Sacrament. Preached by the late famous preacher Iohn Preston, Doctor of Divinity, and chaplen in ordinary to his Mtie. Master of Immanuel Colledge, and sometimes preacher in Lincolnes-Inne.","Preston, John, 1587-1628.",Printed by Tho Cotes for Michael Sparke Iunior and are to be sold at the signe of the Blue Bible in Greene Arbour,London,"Lord's Supper --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1639
A02588,"Salomons diuine arts, of 1. Ethickes, 2. Politickes, 3. Oeconomicks that is; the gouernment of 1. Behauiour, 2. Common-vvealth, 3. Familie. Drawne into method, out of his Prouerbs & Ecclesiastes. With an open and plaine paraphrase, vpon the Song of songs. By Ioseph Hall.","Hall, Joseph, 1574-1656.",Printed by H umphrey L ownes for Eleazar Edgar and Samuel Macham,At London,Wisdom literature --  Early works to 1800.,1609
A09963,"An elegant and lively description of spirituall life and death Delivered in divers sermons in Lincolnes-Inne, November the 9.th, M.DCXXIII. vpon Iohn, 5.25. By Iohn Preston then Bachellor of Divinitie, and chaplaine in ordinarie to the Prince his Highnesse.","Preston, John, 1587-1628.",Printed by Tho Cotes for Michaell Sparke at the blue Bible in Greene Arbor,London,"Sermons, English --  17th century.",1632
A02522,"A common apologie of the Church of England against the vniust challenges of the ouer-iust sect, commonly called Brownists. Wherein the grounds and defences, of the separation are largely discussed: occasioned, by a late pamphlet published vnder the name, of an answer to a censorious epistle, which the reader shall finde in the margent. By I.H.","Robinson, John, 1575?-1625. Answer to a censorious epistle.; Hall, Joseph, 1574-1656.",Printed by William Stansby for Samuel Macham and are to be sold at his shop in Pauls Church yard at the signe of the Bull Head,London,"Robinson, John, 1575?-1625. --  Answer to a censorious epistle. -- Church of England --  Controversial literature. -- Brownists --  Early works to 1800.",1610
A02553,"Meditations and vowes, diuine and morall. Seruing for direction in Christian and ciuill practise. Deuided into two bookes. By Ios. Hall.","Hall, Joseph, 1574-1656.",Printed by Humfrey Lownes for Iohn Porter,At London,Conduct of life --  Early works to 1900. -- Meditations --  Early works to 1800.,1605
A09990,"The nevv covenant, or the saints portion A treatise vnfolding the all-sufficiencie of God, and mans uprightnes, and the covenant of grace. delivered in fourteene sermons vpon Gen. 17. 1. 2. Wherevnto are adioyned foure sermons vpon Eccles. 9.1. 2. 11. 12. By the late faithfull and worthie minister of Iesus Christ Iohn Preston. Dr. in Divinitie, chaplaine in ordinary to his Maiestie, maister of Emmanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne.","Sibbes, Richard, 1577-1635.; Preston, John, 1587-1628.; Davenport, John, 1597-1670.",Printed by I D awson for Nicolas Bourne and are to be sold at the South entrance of the Royall Exchange,London,"Sermons, English --  17th century.",1629
A01537,"Iacobs thankfulnesse to God, for Gods goodnesse to Iacob A meditation on Genesis 32. 10. VVherein by the way also the popish doctrine of mans merite is discussed. By Thomas Gataker, B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Fulke Clifton and are to be sold at his shop upon new Fish street Hill,London,Catholic Church --  Controversial literature. -- Meditations.,1624
A02518,Certaine irrefragable propositions worthy of serious consideration. By I.H. B. of Exon,"Hall, Joseph, 1574-1656.",Printed by M iles F lesher for Nath Butter,London,Church of England --  Government --  Early works to 1800. -- Oaths --  Early works to 1800.,1639
A01554,"Two sermons tending to direction for Christian cariage [sic] both in afflictions incumbent, and in judgements imminent : the former on Psalm 13.1, the latter on Hebr. 11.7 / by Thomas Gataker, B. in D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland,London,"Bible. --  O.T. --  Psalms XIII, 1 --  Sermons. -- Bible. --  N.T. --  Hebrews XI, 7 --  Sermons. -- Sermons, English --  17th century.",1623
A02565,"One of the sermons preacht at Westminster, on the day of the publike fast (April 5. 1628) to the Lords of the High Court of Parliament and by their appointment published. By the B. of Exceter.","Hall, Joseph, 1574-1656.",Printed by William Stansby and Miles Flesher for Nath Butter,London,"Sermons, English --  17th century.",1628
A01529,"The Christian mans care A sermon on Matth. 6. 33. Together with a short catechisme for the simpler sort. By Thomas Gataker, B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Fulke Clifton and are to be sold at his shop upon new Fishstreet Hill,London,"Sermons, English --  17th century. -- Catechisms, English.",1624
A10018,"Sermons preached before his Maiestie; and vpon other speciall occasions viz. 1 The pillar and ground of truth. 2 The new life. 3 A sensible demonstration of the Deity. 4 Exact walking. 5 Samuels support of sorrowfull sinners. By the late faithfull and worthy minister of Iesus Christ, Iohn Preston Dr. in Diuinity, chaplaine in ordinary to his Maiesty, master of Emmanuel College in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.; Ball, Thomas, 1589 or 90-1659.",Printed by Eliot s Court Press and R Young for Leonard Greene of Cambridge and are to be sold by Iames Boler at the signe of the Marigold in Pauls Churchyard London,London,"Sermons, English --  17th century.",1630
A10030,"Three sermons vpon the sacrament of the Lords Supper. By the late faithfull and vvorthy minister of Iesus Christ, Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Majestie, master of Emanuel Colledge in Cambridge, and sometimes preacher of Lincolnes Inne","Preston, John, 1587-1628.",Printed by Thomas Cotes for Michael Sparke and are to be sold at the blue Bible in Greene Arbor,London,"Lord's Supper --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1631
A15011,"A pithie, short, and methodicall opening of the Ten commandements. By Master William Whately, preacher of the word of God at Banburie in Oxford-shire","Lee, Richard, d. 1650.; Whately, William, 1583-1639.",Printed by Iohn Haviland for Thomas Pauier and Leonard Greene Cambridge,London,Ten commandments --  Early works to 1800.,1622
A15013,"Prototypes, or, The primarie precedent presidents out of the booke of Genesis shewing, the [brace] good and bad things [brace] they did and had practically applied to our information and reformation / by that faithfull and painefull preacher of Gods word William Whately ... ; together with Mr. Whatelyes life and death ; published by Mr. Edward Leigh and Mr. Henry Scudder, who were appointed by the authour to peruse his manuscripts, and printed by his owne coppy.","Leigh, Edward, 1602-1671.; Scudder, Henry, d. 1659?; Whately, William, 1583-1639.",Printed by G M for Edvvard Langham booke seller in Banbury,London,"Bible. --  O.T. --  Genesis --  Criticism, interpretation, etc.",1640
A19590,"A sermon preached in London before the right honorable the Lord Lavvarre, Lord Gouernour and Captaine Generall of Virginea, and others of his Maiesties Counsell for that kingdome, and the rest of the aduenturers in that plantation At the said Lord Generall his leaue taking of England his natiue countrey, and departure for Virginea, Febr. 21. 1609. By W. Crashaw Bachelar of Diuinitie, and preacher at the Temple. Wherein both the lawfulnesse of that action is maintained, and the necessity thereof is also demonstrated, not so much out of the grounds of policie, as of humanity, equity, and Christianity. Taken from his mouth, and published by direction.","L. D., fl. 1610.; Crashaw, William, 1572-1626.",Printed by W Hall for William Welby and are to be sold in Pauls Church yard at the signe of the Swan,London,"Sermons, English --  17th century. -- Virginia --  History --  Colonial period, ca. 1600-1775 --  Early works to 1800. -- United States --  Colonization --  Sermons --  Early works to 1800.",1610
A11237,Certaine worthye manuscript poems of great antiquitie reserued long in the studie of a Northfolke gentleman. And now first published by I.S. 1 The statly tragedy of Guistard and Sismond. 2 The northren mothers blessing. 3 The way to thrifte,"Stow, John, 1525?-1605.; Hall, Joseph, 1574-1656.; Boccaccio, Giovanni, 1313-1375. Decamerone. First tale of the fourth day.",By Robert Robinson for R obert D exter,Imprinted at London,No Keywords,1597
A10024,"Sins overthrow: or, A godly and learned treatise of mortification Wherein is excellently handled; first, the generall doctrine of mortification: and then particularly, how to mortifie fornication. Vncleannes. Evill concupiscence. Inordinate affection. and, covetousnes. All being the substance of severall sermons upon Colos. III. V. Mortifie therefore your members, &c. Delivered by that late faithfull preacher, and worthy instrument of Gods glory Iohn Preston, Dr. in Divinity, chaplaine in ordinary to his Majestie, master of Emanuel Colledge in Cambridge, and sometimes preacher of Lincolnes-Inne.","Preston, John, 1587-1628.; Preston, John, 1587-1628. Three godly and learned treatises. Selections. aut",Printed by I Beale and Augustine Mathewes for Andrew Crooke at the blacke Beare in Pauls Churchyard,London,"Sin --  Early works to 1800. -- Christian life --  Early works to 1800. -- Sermons, English --  17th century.",1633
A10010,"The saints qualification: or A treatise I. Of humiliation, in tenne sermons. II. Of sanctification, in nine sermons whereunto is added a treatise of communion with Christ in the sacrament, in three sermons. Preached, by the late faithfull and worthy minister of Iesus Christ, Iohn Preston, Doctor in Divinitie, chaplaine in ordinary to his Majestie, Master of Emmanuel Colledge in Cambridge, and sometime preacher of Lincolnes Inne.","Sibbes, Richard, 1577-1635.; Preston, John, 1587-1628.; Davenport, John, 1597-1670.",Printed by R ichard B adger for Nicolas Bourne and are to be sold at his shop at the Royall Exchange,London,"Sermons, English --  17th century. -- Humility --  Sermons --  Early works to 1800. -- Sanctification --  Sermons --  Early works to 1800.",1633
A15015,"The redemption of time, or a sermon containing very good remedies for them that haue mis-spent their time shewing how they should redeeme it comfortably. By M.W. Master in Arts.","Whately, William, 1583-1639.",Printed by T E ast for Thomas Man dwelling in Pater noster Row and the signe of the Talbot,London,"Sermons, English --  17th century.",1606
A19581,"Londons lamentation for her sinnes and complaint to the Lord her God. Out of which may bee pickt a prayer for priuate families, for the time of this fearefull infection. And may serue for a helpe to holinesse and humiliation for such as keepe the fast in priuate: together with a souereigne receipt against the plague. By W.C. pastor at White chappell.","Crashaw, William, 1572-1626.",Printed by William Stansby for G Fayerbeard at the north side of the Royall Exchange,London,Plague --  England --  London --  Early works to 1800.,1625
A10015,"The saints submission and Sathans overthrow. Or, Sermons on James 4.7.  By that faithfull and reverend divine, Iohn Preston, Doctor in divinitie, Chaplaine in ordinarie to his Majestie, Master of Emmanuel Colledge, sometime preacher of Lincolnes-Inne","Preston, John, 1587-1628.",Printed by J D awson and are to be sold by Peter Cole at the signe of the Glove in Cornhill neere the Royal Exchange,London,No Keywords,1638
A19589,"The sermon preached at the Crosse, Feb. xiiii. 1607. By W. Crashawe, Batchelour of Diuinitie, and preacher at the temple; iustified by the authour, both against Papist, and Brownist, to be the truth: wherein, this point is principally intended; that the religion of Rome, as now it stands established, is still as bad as euer it was","Crashaw, William, 1572-1626.",By H L ownes for Mathew Lownes and are to be solde at his shop in Paules Church yard at the signe of the Bishops head,Imprinted at London,Catholic Church --  Controversial literature --  Early works to 1800.,1609
A10027,"A sermon of spirituall life and death Preached before the king, at White-Hal, Nouember, 1616 by the late faithfull minister of Iesus Christ, Iohn Preston, Dr. In Diuinity, chapplaine in ordinar[y] to his maiesty, Mr. of Emmanuel Colledge in Cambridge, and sometimes preacher at Lincolnes Inne.","Preston, John, 1587-1628.",By T C otes for Michael Sparke dwelling at the signe of the Blue Bible in Greene Arbor,Printed at London,"Sermons, English --  17th century.",1630
