id,title,author,publisher,pubplace,keywords,date
A02096,"Euphues his censure to Philautus wherein is presented a philosophicall combat betweene Hector and Achylles, discouering in foure discourses, interlaced with diuerse delightfull tragedies, the vertues necessary to be incident in euery gentleman: had in question at the siege of Troy betwixt sondry Grecian and Troian lords: especially debated to discouer the perfection of a souldier. ... Robertus Greene, in artibus magister.","Greene, Robert, 1558?-1592.",Printed by Iohn Wolfe for Edward White and are to bee sold at his shop at the litle north doore of Paules at the signe of the Gunne,London,No Keywords,1587
A07512,"The triumphs of health and prosperity A noble solemnity performed through the city, at the sole cost and charges of the Honorable Fraternity of Drapers, at the inauguration of their most worthy brother, the Right Honorable, Cuthbert Hacket, Lord Major of the famous city of London. By Tho. Middleton Gent.","Middleton, Thomas, d. 1627.",By Nicholas Okes dwelling in Foster lane,Imprinted at London,"Hacket, Cuthbert, --  Sir, d. 1631 --  Early works to 1800.",1626
A02073,"Alcida Greenes metamorphosis, vvherein is discouered, a pleasant transformation of bodies into sundrie shapes, shewing that as vertues beautifie the mind, so vanities giue greater staines, than the perfection of any quality can rase out: the discourse confirmed with diuerse merry and delightfull histories; full of graue principles to content age, and sawsed with pleasant parlees, and witty answeres, to satisfie youth: profitable for both, and not offensiue to any. By R.G.","Greene, Robert, 1558?-1592.",Printed by George Purslowe,London,No Keywords,1617
A02110,"Greenes mourning garment giuen him by repentance at the funerals of loue, which he presentes for a fauour to all young gentlemen that wish to weane themselues from wanton desires. R. Greene. Vtriusq[ue] academia in artibus magister. Sero sed serio.","Greene, Robert, 1558?-1592.",Printed by I W olfe for Thomas Newman,London,No Keywords,1590
A07500,The ghost of Lucrece. By T.M. Gent,"Middleton, Thomas, d. 1627.",Printed by Valentine Simmes,At London,No Keywords,1600
A03207,"The hierarchie of the blessed angells Their names, orders and offices the fall of Lucifer with his angells written by Tho: Heywood","Heywood, Thomas, d. 1641.; Cecil, Thomas, fl. 1630, engraver.",Printed by Adam Islip,London,Angels --  Poetry --  Early works to 1800. -- Demonology --  Poetry --  Early works to 1800. -- Witchcraft --  Poetry --  Early works to 1800. -- Magic --  Poetry --  Early works to 1800.,1635
A01877,The mad-merry prankes of Robbin Good-fellow To the tune of Dulcina.,"Jonson, Ben, 1573?-1637, attributed name.",printed for H G osson,London,"Ballads, English --  17th century.",1625
A02157,"Planetomachia: or the first parte of the generall opposition of the seuen planets wherein is astronomically described their essence, nature, and influence: diuersly discouering in their pleasaunt and tragicall histories, the inward affections of the mindes ... Conteyning also a briefe apologie of the sacred and misticall science of astronomie: by Robert Greene, Master of Arts and student in phisicke. 1585.","Greene, Robert, 1558?-1592.",By T Dawson and G Robinson for Thomas Cadman dwelling at the great north doore of S Paules at the signe of the Byble,Imprinted at London,Planets --  Religious aspects --  Early works to 1800.,1585
A07528,"A faire quarrell with new additions of Mr. Chaughs and Trimtrams roaring, and the Bauds song, neuer before printed : as it was acted before the King, by the Prince His Highnesse seruants / [brace] written by Thomas Midleton, and William Rowley, [brace] gent.","Rowley, William, 1585?-1642?; Middleton, Thomas, d. 1627.",For I T and are to be sold at Christ Church gate,Printed at London,No Keywords,1617
A07524,The roaring girle. Or Moll Cut-Purse As it hath lately beene acted on the Fortune-stage by the Prince his Players. Written by T. Middleton and T. Dekkar.,"Dekker, Thomas, ca. 1572-1632. aut; Middleton, Thomas, d. 1627.",By Nicholas Okes for Thomas Archer and are to be sold at his shop in Popes head pallace neere the Royall Exchange,Printed at London,"Cutpurse, Moll, 1584?-1659 --  Drama --  Early works to 1800. -- Brigands and robbers --  Drama --  Early works to 1800.",1611
A02138,"The myrrour of modestie wherein appeareth as in a perfect glasse howe the Lorde deliuereth the innocent from all imminent perils, and plagueth the bloudthirstie hypocrites with deserued punishments. Shewing that the graie heades of dooting adulterers shall not go with peace into the graue, neither shall the righteous be forsaken in the daie of trouble. By R.G. Maister of Artes.","Greene, Robert, 1558?-1592.",By Roger Warde dwelling at the signe of the Talbot neere vnto Holburne Conduit,Imprinted at London,No Keywords,1584
A03223,"The iron age contayning the rape of Hellen: the siege of Troy: the combate between Hector and Aiax: Hector and Troilus slayne by Achilles: Achilles slaine by Paris: Aiax and Vlisses contend for the armour of Achilles: the death of Aiax, &c. Written by Thomas Heyvvood.","Heywood, Thomas, d. 1641.",By Nicholas Okes,Printed at London,Trojan War --  Drama.,1632
A03240,"A pleasant comedy, called A mayden-head well lost As it hath beene publickly acted at the Cocke-pit in Drury-lane, with much applause: by her Maiesties Seruants. Written by Thomas Heyvvood.","Heywood, Thomas, d. 1641.",Printed by Nicholas Okes for Iohn Iackson and Francis Church and are to be sold at the Kings Armes in Cheape side,London,No Keywords,1634
A02092,"A disputation, betweene a hee conny-catcher, and a shee conny-catcher whether a theefe or a whoore, is most hurtfull in cousonage, to the common-wealth. Discouering the secret villanies of alluring strumpets. With the conuersion of an English courtizen, reformed this present yeare, 1592. R.G.","Greene, Robert, 1558?-1592.",By A I effes for T G ubbin and are to be solde at the west ende of Paules,Imprinted at London,Crime --  England --  Early works to 1800. -- Criminals --  England --  Early works to 1800. -- England --  Social life and customs --  Early works to 1800.,1592
A07064,"Antonios reuenge. The second part. As it hath beene sundry times acted, by the children of Paules. Written by I.M.","Marston, John, 1575?-1634.",Printed by R Bradock for Thomas Fisher and are to be soulde by Matthew Lownes in Saint Dunstans Church yarde,London,No Keywords,1602
A02080,"Ciceronis amor· = Tullies loue VVherein is discoursed the prime of Ciceroes youth, setting out in liuely portraitures how young gentlemen that ayme at honour should leuell the end of their affections, holding the loue of countrie and friends in more esteeme then those fading blossomes of beautie, that onely feede the curious suruey of the eye. A worke full of pleasure as following Ciceroes vaine, who was as conceipted in his youth as graue in his age, profitable as conteining precepts worthie so famous an orator. By Robert Greene in Artibus magister.","Greene, Robert, 1558?-1592.",Printed by Robert Robinson for Thomas Newman and Iohn Winington,At London,"Cicero, Marcus Tullius.",1589
A04632,The workes of Beniamin Ionson,"Hole, William, d. 1624, engraver.; Jonson, Ben, 1573?-1637.",Printed by W Stansby and are to be sould by Rich Meighen,London,No Keywords,1616
A07398,The meeting of gallants at an ordinarie: or The walkes in Powles,"Dekker, Thomas, ca. 1572-1632, attributed name.; Middleton, Thomas, d. 1627, attributed name.",Printed by T C reede and are to be solde by Mathew Lawe dwelling in Paules Church yard,London,Plague --  England --  London --  Early works to 1800.,1604
A04651,Ben: Ionson's execration against Vulcan· VVith divers epigrams by the same author to severall noble personages in this kingdome. Never published before.,"Jonson, Ben, 1573?-1637.; Vaughan, Robert, engraver.",Printed by J O kes for Iohn Benson and A Crooke and are to be sold at his shop at St Dunstans Church yard in Fleet streete,London,"Epigrams, English.",1640
A04643,"The characters of two royall masques The one of blacknesse, the other of beautie. personated by the most magnificent of queenes Anne Queene of great Britaine, &c. With her honorable ladyes, 1605. and 1608. at White-hall: and inuented by Ben: Ionson.","Jonson, Ben, 1573?-1637.",by G Eld for Thomas Thorp and are to be sold by L Lisle at the signe of the Tigers head in Paules Church yard,Imprinted at London,Masques --  Early works to 1800.,1608
A07078,The scourge of villanie Three bookes of satyres.,"Marston, John, 1575?-1634.",Printed by I ames R oberts and are to be sold by Iohn Buzbie in Paules Church yard at the signe of the Crane,At London,"Satire, English.",1598
A08755,"Looke vp and see vvonders A miraculous apparition in the ayre, lately seene in Barke-shire at Bawlkin Greene neere Hatford. April. 9th. 1628.","Dekker, Thomas, ca. 1572-1632.",By N Okes for Roger Michell,Imprinted at London,Storms --  England --  Berkshire --  Early works to 1800. -- Meteorites --  England --  Berkshire --  Early works to 1800. -- Berkshire --  England --  History.,1628
A06271,"London looke backe at that yeare of yeares 1625 and looke forvvard, vpon this yeare 1630 / written not to terrifie, but to comfort.","Dekker, Thomas, ca. 1572-1632.",Printed by A M and are to bee sold by Ed Blackmoore at the Angell in Paules Church yard,London,"Great Britain --  History --  Charles I, 1625-1649. -- London (England) --  History --  17th century.",1630
A07074,The malcontent. Augmented by Marston. With the additions played by the Kings Maiesties servants. Written by Ihon Webster. 1604,"Webster, John, 1580?-1625?; Marston, John, 1575?-1634.",Printed by V alentine S immes for William Aspley and are to be sold at his shop in Paules Church yard,At London,No Keywords,1604
A07492,Blurt master-constable. Or The Spaniards night-walke As it hath bin sundry times priuately acted by the Children of Paules.,"Dekker, Thomas, ca. 1572-1632.; Middleton, Thomas, d. 1627, attributed name.",Printed by Edward Allde for Henry Rockytt and are to be solde at the long shop vnder S Mildreds Church in the Poultry,London,No Keywords,1602
A04653,The fountaine of selfe-loue. Or Cynthias reuels As it hath beene sundry times priuately acted in the Black-Friers by the Children of her Maiesties Chappell. Written by Ben: Iohnson.,"Jonson, Ben, 1573?-1637.",By R Read for Walter Burre and are to be solde at his shop in Paules Church yard at the signe of the Flower de Luce and Crowne,Imprinted at London,No Keywords,1601
A07502,"Honorable entertainments compos'de for the seruice of this noble cittie. Some of which were fashion'd for the entertainment of the Lords of his Maiesties most Honorable Priuie Councell, vpon the occasion of their late royall employment. Inuented by Thomas Middlevon [sic].","Middleton, Thomas, d. 1627.",By G eorge E ld,Imprinted at London,No Keywords,1621
A03205,"The golden age. Or The liues of Iupiter and Saturne, with the deifying of the heathen gods As it hath beene sundry times acted at the Red Bull, by the Queenes Maiesties Seruants. Written by Thomas Heyvvood.","Heywood, Thomas, d. 1641.",Printed by Nicholas Okes for William Barrenger and are to be sold at his shop neare the great north doore of Pauls,London,No Keywords,1611
A07510,"The sunne in Aries A noble solemnity performed through the Citie, at the sole cost and charges of the honourable and ancient fraternity of Drapers, at the confirmation and establishment of their most worthy brother, the Right Honourable, Edvvard Barkham, in the high office of his Maiesties lieutenant, the Lord Maior of the famous Citie of London. Taking beginning at his Lordships going, and perfecting it selfe after his returne from receiuing the oath of maioralty at Westminster, on the morrow after Simon Iudes day, being the 29. of October. 1621. By Tho. Middleton, Gent.","Middleton, Thomas, d. 1627.",Printed by Ed All de for H G osson,At London,"Barkham, Edward, --  Sir.",1621
A02171,"The Spanish masquerado VVherein vnder a pleasant deuise, is discouered effectuallie, in certaine breefe sentences and mottos, the pride and insolencie of the Spanish estate: with the disgrace conceiued by their losse, and the dismaied confusion of their tronbled [sic] thoughtes. Whereunto by the author, for the better vnderstanding of his deuice, is added a breefe glosse. By Robert Greene, in Artibus Magister. ...","Nash, Thomas, 1567-1601.; Greene, Robert, 1558?-1592.",By Roger Ward for Thomas Cadman,Printed at London,"Spain --  History --  Philip II, 1556-1598 --  Early works to 1800. -- Spain --  Politics and government --  1556-1598 --  Early works to 1800.",1589
A03217,"The second part of, If you know not me, you know no bodie VVith the building of the Royall Exchange: and the famous victorie of Queene Elizabeth, in the yeare 1588.","Heywood, Thomas, d. 1641.",Printed by Thomas Purfoot for Nathaniell Butter,At London,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Drama.",1606
A02124,"Greenes carde of fancie Wherein the folly of those carpet knights is deciphered, which guiding their course by the compass of Cupid, either dash their ship against most dangerous rocks, or else attaine the haven with pain and perill. Wherein also is described in the person of Gwydonius a cruell combate between nature and necessitie. By Robert Green, Master of Art, in Cambridge.","Greene, Robert, 1558?-1592.; Labé, Louise, 1526?-1566. Debat de folie et d'amour.",Printed by H umphrey L ownes for Mathewe Lownes and are to be solde at his shop in Paules churchyard,At London,No Keywords,1608
A03242,"Porta pietatis, or, The port or harbour of piety Exprest in sundry triumphes, pageants, and showes, at the initiation of the Right Honourable Sir Maurice Abbot Knight, into the Majoralty of the famous and farre renowned city London. All the charge and expence of the laborious projects both by water and land, being the sole undertaking of the Right Worshipfull Company of the Drapers. Written by Thomas Heywood.","Heywood, Thomas, d. 1641.",By I Okes,Printed at London,"Abbot, Maurice, --  Sir, 1565-1642.",1638
A02159,"A quip for an vpstart courtier: or, A quaint dispute betvveen veluet breeches and clothbreeches Wherein is plainely set downe the disorders in all estates and trades.","Greene, Robert, 1558?-1592.",Imprinted by Iohn Wolfe and are to bee sold at his shop at Poules chayne,London,"Harvey, Gabriel, 1550?-1631 --  Controversial literature. -- England --  Social life and customs --  Early works to 1800.",1592
A03196,The exemplary lives and memorable acts of nine the most worthy women in the vvorld three Iewes. Three gentiles. Three Christians. Written by the author of the History of women.,"Heywood, Thomas, d. 1641.; Glover, George, b. ca. 1618, engraver.",Printed by Tho Cotes for Richard Royston and are to be sold at the signe of the Angell in Ivie Lane,London,Women --  Biography --  Early works to 1800.,1640
A03250,"Troia Britanica: or, Great Britaines Troy A poem deuided into XVII. seuerall cantons, intermixed with many pleasant poeticall tales. Concluding with an vniuersall chronicle from the Creation, vntill these present times. Written by Tho: Heywood.","Heywood, Thomas, d. 1641.",Printed by W Iaggard,London,No Keywords,1609
A02136,"Morando the tritameron of loue wherein certaine pleasaunt conceites, vttered by diuers woorthy personages, are perfectly dyscoursed, and three doubtfull questyons of loue, most pithely and pleasauntly discussed: shewing to the wyse howe to vse loue, and to the fonde, howe to eschew lust: and yeelding to all both pleasure and profitt. By Robert Greene, Maister of Artes in Cambridge.","Greene, Robert, 1558?-1592.",Printed by J Kingston and J Charlewood for Edwarde White and are to be solde at his shoppe at the little north doore of S Paules Church at the signe of the Gunne,At London,No Keywords,1584
A02128,"The honorable historie of Frier Bacon, and Frier Bongay As it was lately plaid by the Prince Palatine his Seruants. Made by Robert Greene, Master of Arts.","Greene, Robert, 1558?-1592.",Printed by Elizabeth Allde dwelling neere Christ Church,London,No Keywords,1630
A03233,"Londini status pacatus: or, Londons peaceable estate Exprest in sundry triumphs, pageants, and shewes, at the innitiation of the right Honourable Henry Garvvay, into the Majoralty of the famous and farre renowned city London. All the charge and expence, of the laborious projects both by water and land, being the sole undertakings of the Right Worshipfull Society of Drapers. Written by Thomas Heyvvood.","Heywood, Thomas, d. 1641.",By Iohn Okes,Printed at London,"Garraway, Henry, --  Sir, 1575-1646. -- Processions.",1639
A07515,"The triumphs of honor and vertue A noble solemnitie, performed through the City, at the sole cost and charges of the honorable Fraternitie of Grocers, at the confirmation and establishment of their most worthy brother, the Right Honorable Peter Proby, in the high office of his Maiesties Lieutenant, Lord Maior and Chancellor of the famous City of London. Taking beginning at his Lordships going, and perfecting it selfe after his returne from receiuing the oath of maioralty at Westminster, on the morrow after Simon and Iudes Day, being the 29. of October, 1622. By Tho. Middleton Gent.","Middleton, Thomas, d. 1627.",Printed by Nicholas Okes,London,"Proby, Peter.",1622
A02074,"Arbasto The anatomie of fortune. Wherein is discoursed by a pithie and pleasant discourse, that the highest state of prosperitie, is oft times the first steppe to mishappe, and that to stay vpon fortunes lotte, is to treade on brittle glasse. VVherein also gentlemen may finde pleasant conceits to purge melancholie, and perfit counsell to preuent misfortune. By Robert Greene Master of Arte.","Greene, Robert, 1558?-1592.",Printed by J Charlewood for H Iackson dwelling in Fleetstreete beneath the Conduite at the signe of Saint Iohn Euangelist,At London,No Keywords,1589
A07507,"The phoenix as it hath beene sundry times acted by the Children of Paules, and presented before his Maiestie.","Middleton, Thomas, d. 1627.",Printed by E dward A llde for A rthur I ohnson sic and are to be solde at the signe of the white horse in Paules Churchyard,London,No Keywords,1607
A04267,"The peace-maker: or, Great Brittaines blessing Fram'd for the continuance of that mightie happinesse wherein this kingdome excells many empires. Shewing the idlenesse of a quarrelling reputation wherein consists neyther manhood nor wisdome. Necessarie for all magistrates, officers of peace, masters of families, the confirmation of youth, and for all his Maiesties most true and faithfull subiects: to the generall auoyding of all contention and bloud-shedding.","Middleton, Thomas, d. 1627.",Printed by Thomas Purfoot,London,"James --  I, --  King of England, 1566-1625 --  Early works to 1800. -- Peace --  Early works to 1800.",1618
A02166,"The repentance of Robert Greene Maister of Artes. Wherein by himselfe is laid open his loose life, with the manner of his death","Greene, Robert, 1558?-1592.",Printed by J Danter for Cutbert Burbie and are to be sold at the middle shop in the Poultry vnder Saint Mildreds Church,At London,No Keywords,1592
A02133,"Menaphon Camillas alarum to slumbering Euphues, in his melancholie cell at Silexedra. VVherein are deciphered the variable effects of fortune, the wonders of loue, the triumphes of inconstant time. Displaying in sundrie conceipted passions (figured in a continuate historie) the trophees that vertue carrieth triumphant, maugre the wrath of enuie, or the resolution of fortune. A worke worthie the youngest eares for pleasure, or the grauest censures for principles. Robertus Greene in Artibus Magister.","Nash, Thomas, 1567-1601.; Greene, Robert, 1558?-1592.",Printed by T homas O rwin for Sampson Clarke and are to be sold behinde the Royall Exchange,London,No Keywords,1589
A03255,The vvise-woman of Hogsdon A comedie. As it hath been sundry times acted with great applause. Written by Tho: Heyvvood.,"Heywood, Thomas, d. 1641.",Printed by M P arsons for Henry Shephard and are to be sold at his shop in Chancerie Lane at the signe of the Bible between Serjeants Inne and Fleet street,London,No Keywords,1638
A03228,"Londini artium & scientiarum scaturigo. Or, Londons fountaine of arts and sciences Exprest in sundry triumphs, pageants, and showes, at the initiation of the Right Honorable Nicholas Raynton into the Maiorty of the famous and farre renowned city London. All the charge and expence of the laborious proiects both by water and land, being the sole vndertaking of the Right Worshipfull Company of the Haberdashers. Written by Thomas Hayvvood.","Heywood, Thomas, d. 1641.",By Nicholas Okes,Printed at London,"Rainton, Nicholas, --  Sir, 1569-1646.",1632
A07523,The wisdome of Solomon paraphrased. Written by Thomas Middleton,"Middleton, Thomas, d. 1627.",By Valentine Sems i e Simmes dwelling on Adling hil at the signe of the white Swanne,Printed at London,No Keywords,1597
A03224,"The first and second partes of King Edward the Fourth Containing his mery pastime with the tanner of Tamworth, as also his loue to faire Mistrisse Shoare, her great promotion, fall and miserie, and lastly the lamentable death of both her and her husband. Likewise the besieging of London, by the bastard Falconbridge, and the valiant defence of the same by the Lord Maior and the citizens. As it hath diuers times beene publikely played by the Right Honorable the Earle of Derbie his seruants.","Heywood, Thomas, d. 1641.",By F elix K ingston for Humfrey Lownes and Iohn Oxenbridge,Imprinted at London,"Edward --  IV, --  King of England, 1442-1483 --  Drama.",1600
A03193,"Englands Elizabeth her life and troubles, during her minoritie, from the cradle to the crowne. Historically laid open and interwouen with such eminent passages of state, as happened vnder the reigne of Henry the Eight, Edvvard the Sixt, Q. Mary; all of them aptly introducing to the present relation. By Tho: Heywood.","I. S., fl. 1631-1638, artist.; Heywood, Thomas, d. 1641.; Droeshout, Martin, b. 1601, engraver.",Printed by Iohn Beale for Philip Waterhouse and are to be sold at his shop at St Pauls head neere London stone,London,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Childhood and youth --  Early works to 1800.",1631
A02121,Greenes vision vvritten at the instant of his death. Conteyning a penitent passion for the folly of his pen.,"Greene, Robert, 1558?-1592.",By E Allde for Thomas Newman and are to be sould at his shop in Fleetestreete in Saint Dunstons Churchyard,Imprinted at London,No Keywords,1592
A06177,Cupids reuenge As it hath beene diuers times acted by the Children of her Maiesties Reuels. By Iohn Fletcher,"Fletcher, John, 1579-1625. aut; Sidney, Philip, Sir, 1554-1586. Arcadia.; Beaumont, Francis, 1584-1616.",Printed by Thomas Creede for Iosias Harison and are to bee solde at the Golden Anker in Pater Noster Row,London,No Keywords,1615
A07071,The malcontent. By Iohn Marston. 1604,"Marston, John, 1575?-1634.",By V alentine S immes for William Aspley and are to be solde at his shop in Paules Church yard,Printed at London,No Keywords,1604
A06458,The vvoman hater As it hath beene lately acted by the Children of Paules.,"Fletcher, John, 1579-1625. aut; Beaumont, Francis, 1584-1616.",Printed by Robert Raworth and are to be sold by Iohn Hodgets in Paules Church yard,London,No Keywords,1607
A07063,"The history of Antonio and Mellida. The first part. As it hath beene sundry times acted, by the children of Paules. Written by I.M.","Marston, John, 1575?-1634.",Printed by R Bradock for Mathewe Lownes and Thomas Fisher and are to be soulde in Saint Dunstans Church yarde,London,No Keywords,1602
A02099,Greenes farewell to folly Sent to courtiers and schollers as a president to warne them from the vaine delights that drawes youth on to repentance. Robert Greene vtriusque Academiæ in Artibus magister.,"Greene, Robert, 1558?-1592.",By Thomas Scarlet for T Gubbin and T Newman,Imprinted at London,No Keywords,1591
A04648,The comicall satyre of euery man out of his humor. As it was first composed by the author B.I. Containing more than hath been publickely spoken or acted. VVith the seuerall character of euery person,"Jonson, Ben, 1573?-1637.",Printed by Adam Islip for William Holme and are to be sold at his shop at Sarjeants Inne gate in Fleetstreet,London,No Keywords,1600
A04656,Neptunes triumph for the returne of Albion celebrated in a masque at the court on the Twelfth night 1623.,"Jonson, Ben, 1573?-1637.",S n,London,Masques.,1624
A04644,"Chloridia Rites to Chloris and her nymphs. Personated in a masque, at court. By the Queenes Maiesty and her ladies. At Shroue-tide. 1630.","Jonson, Ben, 1573?-1637.",Printed for Thomas Walkley,London,No Keywords,1631
A04639,"A pleasant comedy, called: The case is alterd As it hath beene sundry times acted by the children of the Black-friers. Written by Ben. Ionson.","Jonson, Ben, 1573?-1637.",Printed by Nicholas Okes for Bartholomew Sutton and William Barrenger and are to be sold at the great north doore of Saint Paules Church,London,No Keywords,1609
A06207,"A king and no king Acted at the Globe, by his Maiesties Seruants. Written by Francis Beamount, and Iohn Flecher.","Fletcher, John, 1579-1625. aut; Beaumont, Francis, 1584-1616.",Printed by John Beale for Thomas Walkley and are to bee sold at his shoppe at the Eagle and Childe in Brittans Bursse,At London,No Keywords,1619
A07495,The famelie of loue Acted by the children of his Maiesties Reuells.,"Middleton, Thomas, d. 1627.",Printed by Richard Bradock for Iohn Helmes and are to be sold in Saint Dunstans Churchyard in Fleetstreet,At London,Familists --  England --  Drama --  Early works to 1800.,1608
A02216,"An Oration or funerall sermon vttered at Roome, at the buriall of the holy Father Gregorie the 13. who departed in Iesus Christ the 11. of Aprill, 1585 conteyning his maners, life, deedes, and last wordes at his death concerning the affayres of this present time : together with the lamentations of the cardinalles and whole clergie / faithfully translated out of the French copie, printed at Paris for Peter Iobert, dwelling in Harpe streate 1585 with the Kings priuiledge ; otherwise to be intituled, a sermon full of papisticall adulation and matter sufficient to procure the wise and vertuous minded to contemne such grosse and palpable blindnesse, and all persons to laugh at their absurde and erronious follies.","Greene, Robert, 1558?-1592.",G Robinson,S l,"Gregory --  XIII, --  Pope, 1502-1585. -- Funeral sermons.",1585
A04658,"The nevv inne. Or, The light heart A comoedy. As it was neuer acted, but most negligently play'd, by some, the Kings Seruants. And more squeamishly beheld, and censured by others, the Kings subiects. 1629. Now, at last, set at liberty to the readers, his Maties seruants, and subiects, to be iudg'd. 1631. By the author, B. Ionson.","Jonson, Ben, 1573?-1637.",Printed by Thomas Harper for Thomas Alchorne and are to be sold at his shop in Pauls Church yeard at the signe of the greene Dragon,London,No Keywords,1631
A04654,"Hymenaei: or The solemnities of masque, and barriers magnificently performed on the eleventh, and twelfth nights, from Christmas; at court: to the auspicious celebrating of the marriage-vnion, betweene Robert, Earle of Essex, and the Lady Frances, second daughter to the most noble Earle of Suffolke. By Ben: Ionson.","Jonson, Ben, 1573?-1637.",Printed by Valentine Sims for Thomas Thorp,At London,Masques --  Early works to 1800.,1606
A06252,The knight of the burning pestle,"Fletcher, John, 1579-1625. aut; Beaumont, Francis, 1584-1616.",Printed by Nicholas Okes for Walter Burre and are to be sold at the signe of the Crane in Paules Church yard,London,No Keywords,1613
A04637,"B. Ion: his part of King Iames his royall and magnificent entertainement through his honorable cittie of London, Thurseday the 15. of March. 1603 so much as was presented in the first and last of their triumphall arch's. With his speach made to the last presentation, in the Strand, erected by the inhabitants of the Dutchy, and Westminster. Also, a briefe panegyre of his Maiesties first and well auspicated entrance to his high Court of Parliament, on Monday, the 19. of the same moneth. With other additions.","Jonson, Ben, 1573?-1637.",By V alentine S immes and George Eld for Edward Blount,Printed at London,"James --  I, --  King of England, 1566-1625.",1604
A01911,Sir Gyles Goosecappe Knight A comedie presented by the Chil: of the Chappell.,"Chapman, George, 1559?-1634.",Printed by Iohn Windet for Edward Blunt,At London,No Keywords,1606
A07505,Michaelmas terme As it hath been sundry times acted by the Children of Paules.,"Middleton, Thomas, d. 1627.",Printed by Thomas Purfoot and Edward Allde for A I ohnson and are to be sould at the signe of the white horse in Paules Churchyard,At London,No Keywords,1607
A03202,"The foure prentises of London VVith the conquest of Ierusalem. As it hath bene diuerse times acted, at the Red Bull, by the Queenes Maiesties Seruants. Written by Thomas Heyvvood.","Heywood, Thomas, d. 1641.",By Nicholas Okes for I W right,Printed at London,No Keywords,1615
A06389,"The scornful ladie A comedie. As it was acted (with great applause) by the Children of Her Maiesties Reuels in the Blacke Fryers. Written byFra. Beaumont and Io. Fletcher, Gent.","Fletcher, John, 1579-1625. aut; Beaumont, Francis, 1584-1616.",Printed by J Beale for Myles Partritch are to be sold at his shop at the George neere St Dunstons Church in Fleet streete,London,No Keywords,1616
A07509,"Sir Robert Sherley, sent ambassadour in the name of the King of Persia, to Sigismond the Third, King of Poland and Swecia, and to other  princes of Europe his royall entertainement into Cracovia, the chiefe citie of Poland, with his pretended comming into England : also, the honourable praises of the same Sir Robert Sherley, giuen vnto him in that kingdome, are here likewise inserted.","Middleton, Thomas, d. 1627.",Printed by I Windet for Iohn Budge and are to bee sold at his shop at the great south doore of Pauls,London,"Sherley, Robert, --  Sir, 1581?-1628. -- Iran --  Foreign relations --  Poland. -- Poland --  Foreign relations --  Iran.",1609
A06289,The maides tragedy As it hath beene diuers times acted at the Blacke-friers by the Kings Maiesties Seruants.,"Fletcher, John, 1579-1625. aut; Beaumont, Francis, 1584-1616.",Printed by Nicholas Okes for Richard Higgenbotham and are to be sold at the Angell in Pauls Church yard,London,No Keywords,1619
A02168,"The Scottish historie of Iames the fourth, slaine at Flodden Entermixed with a pleasant comedie, presented by Oboram King of Fayeries: as it hath bene sundrie times publikely plaide. Written by Robert Greene, Maister of Arts.","Giraldi, Giambattista Cinzio, 1504-1573. Ecatommiti.; Greene, Robert, 1558?-1592.",Printed by Thomas Creede,London,"James --  IV, --  King of Scotland, 1473-1513 --  Drama.",1598
A07517,"The triumphs of loue and antiquity An honourable solemnitie performed through the citie, at the confirmation and establishment of the right honourable Sir William Cockayn, knight, in the office of his Maiesties Lieutenant, the Lord Maior of the famous citie of London. Taking beginning in the morning at his Lord-ships going, and perfecting itselfe after his returne from receiuing the oath of mayoralty at Westminster, on the morrow after Symon and Iudes Day, October 29. 1619. By Tho: Middleton. Gent.","Middleton, Thomas, d. 1627.",Printed by Nicholas Okes,London,"Cokayne, William, --  Sir, d. 1626 --  Early works to 1800.",1619
A03238,"A marriage triumphe Solemnized in an epithalamium, in memorie of the happie nuptials betwixt the high and mightie Prince Count Palatine. And the most excellent princesse the Lady Elizabeth. Written by Thomas Heywood.","Heywood, Thomas, d. 1641.",Printed by N Okes for Edward Marchant and are to be sold at his shoppe in Pauls Church yard ouer against the Crosse,London,Epithalamia --  Early works to 1800.,1613
A02140,"A notable discouery of coosenage Now daily practised by sundry lewd persons, called connie-catchers, and crosse-byters. Plainely laying open those pernitious sleights that hath brought many ignorant men to confusion. ... With a delightfull discourse of the coosenage of colliers. By R. Greene, Maister of Arts.","Greene, Robert, 1558?-1592.",Printed by Thomas Scarlet for Thomas Nelson,London,Swindlers and swindling --  England --  Early works to 1800. -- London (England) --  Social life and customs --  16th century --  Early works to 1800.,1592
A02152,"Penelopes vveb VVhere, in a christall mirror of feminine perfection represents to the view of euery one those vertues and graces, which more curiously beautifies the mind of women, then eyther sumptuous apparell, or iewels of inestimable value: the one buying fame with honour, the other breeding a kinde of delight, but with repentance. In three seuerall discourses also are three speciall vertues, necessary to be incident in euery vertuous woman, pithely discussed: namely obedience, chastity, and sylence: interlaced with three seuerall and comicall histories. By Robert Greene Master of Artes in Cambridge.","Greene, Robert, 1558?-1592.",Printed by E Allde for Iohn Hodgets and are to be solde at his shop at the Flowerdeluce in Fleetestreete neere to Fetter Lane end,London,No Keywords,1601
