id,title,author,publisher,pubplace,keywords,date
A18468,"A relation of the glorious triumphs and order of the ceremonies, obserued in the marriage of the high and mighty Charles, King of Great Brittaine, and the Ladie Henretta [sic] Maria, sister to the most Christian King of France Together vvith the ceremonie obserued in their troth-plighting, performed in the castle of the Louure, in his Maiesties chamber there. As also the Kings declaration containing a prohibition vnto all his subiects to use any traffique or commerce with the kingdome of Spaine. Published in the Parliament of Paris, the 12. of May, 1625. Whereunto the originall French copie is added.","France. Sovereign (1610-1643 : Louis XIII). Proclamations, 1625-05-12.",Printed by T homas S nodham and others for Nathaniel Butter and are to be sold at the signe of the Pyde Bull neere S Austens Gate,London,"Charles --  I, --  King of England, 1600-1649. -- Henrietta Maria, --  Queen, consort of Charles I, King of England, 1609-1669. -- Commercial law --  France --  Early works to 1800.",1625
A13270,"The royall passing-bell: or, Dauids summons to the graue A sermon preached (lately) in the parish-church of Orchard-Portman in Sommerset. At the funerall of the most hopefull, and truely-noble, Sr. Hugh Portman, baronet; the great losse and sorrow both of his name and countrie. By Humphrey Sydenham, Master of Arts, late fellow of Wadham Colledge in Oxford.","Sydenham, Humphrey, 1591-1650?; Sydenham, Humphrey, 1591-1650?",Printed by W Stansby for Nathaniel Butter,London,"Sermons, English --  17th century.",1630
A13773,"Positions lately held by the L. Du Perron, Bishop of Eureux, against the sufficiency and perfection of the scriptures maintaning the necessitie and authoritie of vnwritten traditions. Verie learnedly answered and confuted by D. Daniell Tillenus, Professor of Diuinitie in the Vniuersitie of Sedan. VVith a defence of the sufficiency and perfection of the holy scriptures by the same author. Faithfully translated.","Tilenus, Daniel, 1563-1633.; Tilenus, Daniel, 1563-1633.; Du Perron, Jacques Davy, 1556-1618. Discours sur l'autorité.; Tilenus, Daniel, 1563-1633. Defence of the sufficiency and perfection of the holy scripture. aut",By L S nowden for Nathaniel Butter,Printed at London,"Du Perron, Jacques Davy 1556-1618 --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800.",1606
A13874,"The povver of preaching. Or, the powerfull effects of the word truely preached, and rightly applyed as it was deliuered in one or moe sermons. By Iohn Traske, preacher of Gods word sometimes at Axmister in Deuon: afterwards at the Fleete in London: and now at Tillingham in Dengie hundred in Essex.","Traske, John, d. ca. 1638.; Traske, John, d. ca. 1638.",Printed by T homas S nodham for Nathaniel Butter,London,Preaching --  Early works to 1800.,1623
A19474,"A hand of fellovvship, to helpe keepe out sinne and Antichrist In certaine sermons preached vpon seuerall occasions: by Robert Abbot ...","Abbot, Robert, 1588?-1662?; Abbot, Robert, 1588?-1662?",Printed by Iohn Haviland for Nathaniel Butter,London,"Sermons, English --  17th century.",1623
A17142,"Dauids strait A sermon preached at Pauls-Crosse, Iuly 8. 1621. By Samuel Buggs Bachelor of Diuinitie, sometime Fellow of Sidney-Sussex Colledge in Cambridge: and now minister of the word of God in Couentrie.","Buggs, Samuel.; Buggs, Samuel.",Printed by G Eld for Nathanael Butter and are to be sold at his shop at the signe of the pyde Bull neare S Austins Gate,London,"Sermons, English --  17th century.",1622
A17473,"Diatelesma. Nu. 3 The moderne history of the vvorld, expressing the principall passages of the Christian countries in these last six moneths, whether politicall, or polemicall brought downe from Aprill last to this present. VVherein is comprised much varietie. The contents whereof you shall finde in the ensuing table.",N. C.,Printed by T Harper for Nathanael Butter and Nicholas Bourne,London,"Thirty Years' War, 1616-1648 --  Early works to 1800.",1637
A18352,"The iust mans memoriall Cuius memoria in benedictionibus. To the pretious and immortall memory of the Right Honourable and truely noble Lord, William Earle of Pembroke. As it was deliuered in a sermon at Baynards Castle, before the interment of the body.","Chaffinge, Thomas, ca. 1581-1646.; Chaffinge, Thomas, ca. 1581-1646.",Printed by Elizabeth Allde for Nathaniel Butter,London,"Pembroke, William Herbert, --  3d Earl of, 1580-1630 --  Sermons. -- Sermons, English --  17th century.",1630
A11603,"Sermons experimentall: on Psalmes CXVI. & CXVII. Very vsefull for a vvounded spirit. By William Sclater D.D. sometimes rector of Limsham, and vicar of Pitmister, in Summerset-shire. Published by his son William Sclater Mr. of Arts, late fellow of Kings Colledge in Cambridge, now a priest, and preacher of the Gospel in the city of Exeter, in Devon-shire.","Sclater, William, 1575-1626.; Sclater, William, 1575-1626.; Sclater, William, 1609-1661.",Printed by Iohn Raworth for Nathaniel Butter and are to be sold at his shop at the signe of the Pide Bull neer Saint Augustines Gate,London,"Sermons, English --  17th century.",1638
A13233,"The Svvedish intelligencer. The third part. VVherein, out of the truest and choysest informations, are the famous actions of that warlike prince historically led along; from the Norimberg Leaguer, unto the day of his death, at the victory of Lutzen. With the election of the young Queene of Sweden: and the Diet of Heilbrun. The times and places of every action, being so sufficiently observed and described; that the reader may finde both truth and reason in it. Vnto which is added the fourth part. VVherein, the chiefest of those military actions of other Swedish generalls, be related: wherein the King himselfe, was not personally with the army","Watts, William, 1590?-1649.; Watts, William, 1590?-1649.",Printed by I ohn L egat and Miles Flesher for Nath Butter and Nicholas Bourne,London,"Gustav, --  II, Adolf, --  King of Sweden, 1594-1632. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1633
A19643,"The schoole of pollicie: or The araignement of state-abuses Directing magistrates, adorning the court, and beautifying the whole common-wealth.","Crosse, Henry.; Crosse, Henry.",By Valentine Sims for Nathanael Butter dwelling in Paules Churchyard neere vnto Saint Austens gate,Printed at London,Conduct of life --  Early works to 1800.,1605
A19844,"A monumentall pyramide to all posterities erected to the euer-liuing memory, and perpetuall honour of the all-vertuous and euer-glorious prince, Lodovvick, late Duke of Richmond and Lenox ... Who departed this transitory life at his chamber in White-Hall, on Monday, being the sixteenth day of February, 1624, betwixt sixe and seauen of the clocke in the morning, to the great griefe of many thousand people of sundry nations.","Darcie, Abraham, fl. 1625.; Darcie, Abraham, fl. 1625.",Printed by Edw All de and George Eld for Nathaniel Butter,At London,"Richmond, Ludovic Stuart, --  Duke of, 1574-1624 --  Poetry.",1624
A14856,"Catalogus protestantium, or, The Protestants kalender containing a suruiew of the Protestants religion long before Luthers daies, euen to the time of the Apostles, and in the primitiue church.","Webbe, George, 1581-1642.; Webbe, George, 1581-1642.; Gee, John, 1596-1639.",Printed for Nathaniel Butter,London,Protestantism --  History. -- Church history --  Early works to 1800.,1624
A11253,"The Iesuites play at Lyons in France as it was there presented. Both to the amazement of the beholders, and the destruction of the actors, in August last past. Credibly informed by a factors letter (who was an eye witnesse) to his right worshipful maister in London.","R. S., fl. 1607.; R. S., fl. 1607.",Printed by John Windet for Nathaniel Butter dwelling in Paules Churchyeard,At London,Jesuits --  France --  Controversial literature --  Early works to 1800.,1607
A01575,"Two sermons One, the curse and crime of Meroz. Preached at the assises at Exon. The other, a sermon of patience. At St Maries in Oxford. By Edward Gee, Doctor in Diuinitie, and chaplaine to his Maiestie. Published since his death, by his two brethren, Iohn Gee and George Gee, ministers of Gods Word.","Gee, Edward, 1565-1618.; Gee, Edward, 1565-1618.; Gee, John, d. 1631.; Gee, George, b. 1574 or 5.",Printed by W illiam S tansby for Nathaniel Butter and are to be sold at his shop neere S Austins gate at the signe of the Pyde Bull,London,"Sermons, English --  17th century.",1620
A08147,"The Continuation of our weekely intelligence since the 22. of this present moneth, to the 29. The second part containing many notable and very remarkeable passages, amongst the rest, you shall finde these, the strange and vnexpected reduction of the city of Prage in Bohemia ..., the taking whereof (with Gods assistance) was performed by the old Count of Thorne ..., the great preparation of the B. of Collen ... and other leagers, to joyne with the imperiall scattered troopes ...",Anonymous,Printed for Nath Butter and Nicolas Bourne,London,"Thirty Years' War, 1618-1648. -- Prague (Czech Republic) --  History, Military.",1631
A03495,"A sermon preached at Pauls Crosse, March the 24. 1624. By Barten Holyday, now archdeacon of Oxford","Holyday, Barten, 1593-1661.; Holyday, Barten, 1593-1661.",Printed by William Stansby for Nathaniell Butter and are to be sold at his shop at Saint Austines Gate in Pauls Church yard,London,"Charles --  I, --  King of England, 1600-1649 --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1626
A00670,"A treatise against the necessary dependance vpon that one head, and the present reconciliation to the Church of Rome Together with certaine sermons preached in publike assemblies, videlicet 1. The want of discipline. 2. The possession of a king. 3. The tumults of the people. 4. The mocke of reputation. 5. The necessitie of the Passion. 6. The wisdome of the rich. By Roger Fenton Doctor of Diuinitie, late preacher of Graies Inne.","Fenton, Roger, 1565-1616.; Fenton, Roger, 1565-1616.; Utie, Emmanuel, d. 1661.",Printed by Edward Griffin for Nathaniel Butter,London,Catholic Church --  Controversial literature --  Early works to 1800.,1617
A02403,"The causes for vvhich the most high and mighty prince and lo: Lord Gustavus Adolphus of the Swedes, Gothes, and Vandals King great Prince of Finland, Duke of Esthonia and Carelia, and Lord of Ingria, is at length constrained to move with an armie into Germany. Translated out of the Latine copy.",Anonymous,Printed by G Purslowe for Nath Butter and Nicholas Bourne,London,"Gustav, --  II, Adolf, --  King of Sweden --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1631
A06739,"A strange and wonderfull prognostication: or rather, prenomination of those accidents which shall, or at least are likely to happen as may be coniectured by the rules and directions of astrology, in this yeare 1624. Written by Anthonio Magini, an Italian professor of the mathematickes, and much experienced in astonomy. And now faithfully translated into English.","Magini, Giovanni Antonio, 1555-1617.; Magini, Giovanni Antonio, 1555-1617.",By E Allde for Nathanael Butter,Printed at London,Prophecies --  Early works to 1800. -- Astrology --  Early works to 1800.,1624
A04985,"Sermons vvith some religious and diuine meditations. By the Right Reuerend Father in God, Arthure Lake, late Lord Bishop of Bath and Wells. Whereunto is prefixed by way of preface, a short view of the life and vertues of the author","Lake, Arthur, 1569-1626.; Lake, Arthur, 1569-1626.",Printed by W Stansby and R Young Thomas and Richard Cotes for Nathaniel Butter,London,"Sermons, English --  17th century.",1629
A08138,"Iune 26. Numb. 37. More nevves; containing, the troubles in the emprire vpon the comming of Bethlem Gabor As also, Mounsieur Tillies quartering in Hessenland. Brunsvvicks muster, forces, and march. Mansfields stay of the ships of Embden, for the carrying away of his army. The King of Denmarkes forwardnesse. The continuance of the siege of Warendorp, by the Baron of Anholt. The preparations of Don Cordoua, Spinola, and the Prince of Orange for the field. The last newes of the Grisons. Together with, the continuation of our former newes.",Anonymous,Printed by Eliot s Court Press for Nathaniel Butter and Thomas Archer,London,"Thirty Years' War, 1618-1648 --  Sources --  Early works to 1800.",1623
A08149,Numb. 86 The curranto this weeke from Holland,"Hilten, Jan van. aut",Printed by T Harper for Nath Butter and Nic Bourne,London,"Thirty Years' War, 1618-1648 --  Early works to 1800.",1639
A01249,"The apologie for the conformable ministers of England, for their subscription to the present church gouernement wherein is handled two things, the first is, that the setting vp of the primitiue church   gouernement, vnder a Christian king is not a matter of necessitie, and this is prooued by twentie substantiall reasons : the second is, that the gouernement of the church as now it standeth, differeth not from the primitiue gouernement, but onely in one materiall and necessarie circumstance / written by Iohn Freeman, minister of the Gospel.","Freeman, John, fl. 1611.; Freeman, John, fl. 1611.",Printed by VV Stansby for Nathaniel Butter dwelling in Pauls Church yard by Saint Austins Gate,London,Church of England --  Government. -- Church and state --  Church of England. -- Divine right of kings --  Early works to 1800.,1609
A08169,"Nouemb. 28. Numb. 9. Briefe abstracts out of diuerse letters of trust Relating the newes of this present weeke, out of Persia, Egypt, Babylon, Barbary, Turkey, Italy, Spaine, Germanie, Silesia, France, and the Low Countries, with diuers passages from the sea. Wherein are remembered the troubles in the Turkish Empire, the strength of the pyrates of Argier, with a touch of the giuing vp of the towne of Glatz, and the holding out of Frankendale. With the victories of Count Mansfield in the land of Embden, and the flight of the Count of that countrey; and the going on of the Prince of Orange towards Lingen. Together with the sea businesses of the Spanish and Hollandish fleetes. In the end is added something of the French affaires, with some other occurrences.",Anonymous,Printed by B A lsop for Nathaniel Butter Nicholas Bourne and William Sheffard,London,Europe --  History --  1517-1648 --  Early works to 1800.,1622
A08165,"The 14. of September. A relation of many memorable passages from Rome, Italy, Spaine, France, Germany, the Lovv-Countries, the Palatinate, and other places with some famous exploits performed at Bergen-Vpzom since the 4. of this moneth, stilo nouo.",Anonymous,Printed for Nathaniel Butter Barthol Downes and William Shefford,London,"Thirty Years' War, 1618-1648 --  Sources --  Early works to 1800.",1622
A08141,"A proclamation by the states of the prouince of Utrecht, against certaine others of the conspirators Together with a new and full relation of the apprehension, examination, torturing, and confession of diuers of the principall conspirators, of the late intended treason against the Prince of Orange, and the state of the Vnited Prouinces. Both by letters, and other direction from the states themselues. As they were printed at Amsterdam, for Martin Iansen Brandt bookseller, dwelling by the new church at the signe of the reformed catechisme. Anno 1623.",Anonymous,Printed by J Dawson and G Eld for Nathaniel Butter Nicholas Bourne and Thomas Archer,London,"Maurice, --  Prince of Orange, 1567-1625 --  Early works to 1800. -- Netherlands --  History --  Wars of Independence, 1566-1648 --  Early works to 1800.",1623
A08167,"The fourth of September. Newes from sundry places, both forraine and domestique From Venice, Rome, Spaine, France, Naples, the Palatinate, and the Low-Countries. A relation of Count Mansfeilds progresse, (his battaile with Gonsalo in his passage) till his arriuall at Breda, with the Duke of Brunswicke his valiant pursuit of Gonsalo, (being wounded) and the slaughter of 500. of his men, and the taking of certaine waggons, and Gonsales owne coath. Whereunto is added, a true and certaine report, of the lamentable shipwracke which happened at Plimoth in Deuonshire, on Munday the 19th. of August last past, with other great harme done elsewhere, by lightning and thunder on the same day.",Anonymous,Printed for Nathaniel Butter and are to be sold at his shop at the signe of the Pyde Bull at Saint Austins Gate,London,"Mansfeld, Peter Ernst, --  Graf von, 1580-1626 --  Early works to 1800. -- Christian, --  Herzog von Braunschweig-Wolfenbüttel, 1599-1626. -- Thirty Years' War, 1618-1648 --  Early works to 1800. -- Breda (Netherlands) --  History --  Early works to 1800. -- Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1622
A08143,"Numb[er]. 1. An abstract of some special forreigne occurrences, brought down to the weekly newes, of the 20 of December. Or, The severall passages and novels which have happened in Germany, France, Spaine, Italy, and other places some few moneths since",Anonymous,printed by T Harper for Nathaniel Butter and Nicholas Bourne,London,"Thirty Years' War, 1618-1648 --  Early works to 1800. -- Volcanic eruptions --  Azores --  São Miguel Island --  Early works to 1800. -- Germany --  History --  1618-1648 --  Early works to 1800.",1638
A00183,"Articles to be enquired of, within the archdeaconry of Glocester, in the ge[ne]rall visitation of the right wor. M. Samuel Burton, Archdeacon of the dioces of Glocester holden in the yeere of our Lord God, 1618, in the 16. yeere of the raigne of our most gracious soueraigne Lord James, by the grace of God, King of Great Britaine, France & Ireland, defender of the faith, &c.",Church of England. Diocese of Gloucester.; Church of England. Diocese of Gloucester.,Printed for Nathaniel Butter,London,"Church of England --  Government. -- Visitations, Ecclesiastical --  England.",1618
A04991,"The argument of Mr. Peter de la Marteliere aduocate in the Court of Parliament of Paris made in Parliament, the chambers thereof being assembled. For the Rector and Vniuersitie of Paris, defendants and opponents, against the Iesuits demandants, and requiring the approbation of the letters patents which they had obtained, giuing them power to reade and to teach publikely in the aforesaid Vniuersitie. Translated out of the French copie set forth by publike authoritie.","La Martelière, Pierre de, d. 1631.; La Martelière, Pierre de, d. 1631.; Browne, George, lawyer.; Université de Paris.",By W Hall and are to be sold by N Butter neere S Austins Gate,Jmprinted at London,Jesuits --  France --  Controversial literature --  Early works to 1800. -- Université de Paris --  History --  Early works to 1800.,1612
A03413,"A counter-snarle for Ishmael Rabshacheh, a Cecropidan Lycaonite. By Sr. Edward Hoby, Knight, one of the gentlemen of his Maiesties Priuie-Chamber","Hoby, Edward, Sir, 1560-1617.; Hoby, Edward, Sir, 1560-1617.",Printed by G Eld and Thomas Snodham for Nath Butter by the authoritie of superiours,London,"Floyd, John, 1572-1649. --  Overthrow of the Protestants pulpit-Babels --  Controversial literature. -- Catholic Church --  Controversial literature.",1613
A01656,"The wars in Germany vvith the taking of the seuerall townes by the Marquesse Spynola, and the present estate of the whole armie now on foote, in right of the emperour, sent from the Pope. Emperour. King of Spaine. Archduke. The cardinals. And Germaine prelasts. Together with the present estate of the contrary armie, conducted by Graue Maurice of Nassau, and the townes by him taken. Truely translated out of Dutch and French into English: and printed at Antvverpe the third of September. 1614.",Anonymous,By E Allde and T Snodham for Nathaniell Butter,Printed at London,Germany --  History --  17th century.,1614
A03443,"Loues complaint, for vvant of entertainement A sermon preached at Paules Crosse, the third of December, 1609. By William Holbrooke.","Holbrooke, William.; Holbrooke, William.",Printed by John Windet for Nathaniel Butter,London,"Sermons, English --  17th century.",1610
A07531,"Neuues from Millaine the copie of a letter written from Millaine to Venice, by Signior Padre, concerning a strange prince, called Prince Mammon, who is lately come into that state, and hath taken vp one of the principall houses (belonging to a chiefe noble-man of that countrey) for himselfe and followers ... / translated out of the true Italian copie ; also, the abridgement of the articles of pacification of Italie, made betwixt his Imperiall Maiesty and the most Christian King at Ratisbone, the 13th of October, 1630, both in Latine and English.",Anonymous,Printed for Nath Butter,London,Italy --  History --  17th century. -- Germany --  History --  17th century. -- Italy --  Foreign relations --  Germany. -- Germany --  Foreign relations --  Italy.,1630
A03416,A curry-combe for a coxe-combe. Or Purgatories knell In answer of a lewd libell lately foricated by Iabal Rachil against Sir Edvv. Hobies Counter-snarle: entituled Purgatories triumph ouer hell. Digested in forme of a dialogue by Nick-groome of the Hobie-stable Reginoburgi.,"Hoby, Edward, Sir, 1560-1617.; Hoby, Edward, Sir, 1560-1617.",Printed by William Stansby for Nathaniel Butter and are to be sold at his shop neere S Austins gate at the signe of the Pied Bull,London,"Floyd, John, 1572-1649. --  Purgatories triumph over hell --  Controversial literature. -- Catholic Church --  Controversial literature.",1615
A00985,"Good newes from Florence of a famous victorie obtained against the Turkes in May last 1613. both by sea and land: By the great Duke of Florence, the earle of Candale, and diuers French commanders and gentlemen heereafter named. Translated faithfully into English out of the French copie, printed with priuiledge at Paris and taken out of the Italian discourse printed at Florence.",Anonymous,Printed by Edward Griffin for Nathaniel Butter at Saint Austins gate,London,Florence (Italy) --  History --  Early works to 1800. -- Turkey --  History --  1453-1683.,1614
A08170,"A new suruey of the affaires of Europe With other remarkable accidents, not yet published by the ordinary posts, but faithfully collected out of letters of credit and good relations.",Anonymous,Printed by G Eld for Nathaniel Butter Bartholomew Downes and Thomas Archer,London,Europe --  History --  1517-1648.,1623
A08158,"More nevves from the Palatinate the second time imprinted Iune the 5. Containing the true copies of certaine letters of great import written from Manheim, relating most fully the last pursuit of the emperours forces vnder Leopold: with their vtter defeat. As also what befell the duke of Brunswicke in his passage to ioyne with the king of Bohemia. Together with the true and present estate of count Mansfield, the marquis of Baden, the generall vere, Don Cordova, de Tilly, and their seuerall armies. With the preparations of Bethlem Gabor for the duke of Bavaria, and count Mansfields marching with his armie toward Dermstadt. And many other considerable things concerning the affaires of Germanie and the low countries.",Anonymous,Printed by W Iones for N Butter and W Sheffard and are to be sold at S Austins gate and at the entring in of Popes head Ally out of Lombard street,London,"Mansfeld, Peter Ernst, --  Graf von, 1580-1626 --  Early works to 1800. -- Leopold --  V, --  Archduke of Tyrol, 1586-1632 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1622
A03494,"A sermon preached at Pauls Crosse, August the 5. 1623. By Barten Holyday, now archdeacon of Oxford","Holyday, Barten, 1593-1661.; Holyday, Barten, 1593-1661.",Printed by William Stansby for Nathaniell Butter and are to be sold at his shop at Saint Austines Gate in Pauls Church yard,London,"Gowrie Conspiracy, 1600 --  Sermons. -- Sermons, English --  17th century.",1626
A01192,"The requests presented vnto the French King, by the generall deputies of the Reformed Churches of France Together with his Maiesties answers therevnto.","Eglises réformées de France.; Eglises réformées de France.; Maniald, Étienne.; Montmartin, Esaïe du mats de.; France. Sovereign (1610-1643 : Louis XIII)",Printed by J Dawson for Nathaniel Butter and William Sheffard,London,Huguenots --  France --  Early works to 1800. -- Reformed Church --  France --  Early works to 1800.,1623
A08146,"February 8. Numb. 10. The continuation of our forraine intelligence, since the 3. of the last to this present Conteining many remarkable passages, amongst the rest these following. A more exact relation of the fearfull burning of the hill Soma nere Naples then the former, with the effects it hath wrought in that citie vpon the publicke harlots as well as other people. The adventure of the Imperiall Generall Pappenheim to relieue (or rather to ruine) the citie Magdenburg, with the successe thereof, as much as we haue yet received of credit. The late proceeding of the King of Sweden forces in Wittenburg, & what townes he hath taken; his preparation and mooving, to meet with, and to prevent the designes of the imperialists nere Erford, and elsewhere. The state of the French K. in Lorraine, & how he mooues. The late arrivall and royall entertainment of Monsieur the Kings brother at Bruxsell.",Anonymous,Printed by J Dawson for Nath Butter and Nicolas Bourne,London,"Gustav, --  II, Adolf, --  King of Sweden --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1632
A04977,"An helpe for yong people, preparing them for the worthy receiving of the Lords Supper. By W.L. B.D.","[W.L., B.D.].; [W.L., B.D.].",Printed by T homas H arper for Nathaniel Butter at the Pyde Bull neer St Augustines Gate,Londn sic,"Lord's Supper --  Early works to 1800. -- Catechisms, English --  Early works to 1800.",1640
A08160,"A letter sent from Maynhem concerning the late defeate giuen the Duke of Brunswicke by Monsieur Tilley Whereunto is added a couranto of other newes from Vienna, Prague, the Palatinate and other places this 20. of Iune. 1622.",Anonymous,Printed by Bernard Alsop for Nathaniel Butter,London,"Tilly, Jean T'Serclaes, --  Comte de, 1559-1632. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1622
A03717,"Sermons preached at Pauls Crosse and else-where, by Iohn Hoskins, sometimes fellow of New-Colledge in Oxford, minister and Doctor of Law","Hoskins, John, 1579-1631.; Hoskins, John, 1579-1631.",Printed by William Stansby for Nathaniel Butter and are to be sold at his shop at Saint Austens gate,London,"Sermons, English --  17th century.",1615
A08139,"The Continuation of our weekly newes containing these particulers following, the warlike proceedins and good successe of the French and their confederates in the Grisons and Valtoline, the great victories which the Hollanders haue gotten in Perue ...",Anonymous,Printed by E A for Nath Butter and Nicho Bourn,London,"Thirty Years' War, 1618-1648.",1624
A08144,"A relation of the King of Svveden, his happie and incomparable successe and victories, against the forces of the Emperour, in Pomerania and the adjacent places, since Christmas last with his answer to the Emperours letter, expressing the cause of his vndertaking the said warre and his resolution to continue the same, vntil Germany bee restored to his former liberty. Together with the names of the forts, townes, and cities taken; as also, the interception and taking of the convoyes of waggons of prouision and other necessaries of the Imperialists, since the same time by the King of Svveden. Febr. the 18. Vnto which is added our weekely avisoes from Germanie and other parts.",Anonymous,Printed for Nath Butter and Nicholas Bourne,London,"Gustaf --  II Adolf, --  King of Sweden, 1594-1632 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1631
A01248,"The copy of the articles of agreement betwixt His Highnesse Henry of Nassaw Prince of Orange, and the governour, burgers, captaines, and souldiers of the city of Breda, about the surrendring of the said city Made the 26. of Septem. 6. Octob. Faithfully translated out of the Dutch copy.","Frederick Henry, Prince of Orange, 1584-1647.",Printed by E P urslowe for Nathaniel Butter and Nicholas Bourne,London,"Breda (Netherlands) --  Siege, 1637.",1637
A09253,"A sermon of the prouidence of God Preached at Paules Crosse, the 25. of October. 1607. By Iohn Pelling Bacchalaur of Diuinitie.","Pelling, John, 1561 or 2-1621.; Pelling, John, 1561 or 2-1621.",Printed by Nicholas Okes for Nathaniell Butter dwelling at the signe of the Pide Bull neere S Austins gate,London,"Sermons, English --  17th century.",1607
A02994,"A discourse to the lords of the Parliament As touching the murther committed vppon the person of Henrie the Great, King of Fraunce. Manifestlie prooving the Iesuites to be the plotters and principall deuisers of that horrible act. Translated out of French, and published by authority.","Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623.; Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623.; Crashaw, William, 1572-1626.",Printed by T homas P urfoot for Na Butter and are to be sold at his shop at S Augustines Gate in Paules Church yard,London,"Henry --  IV, --  King of France, 1553-1610 --  Assassination --  Early works to 1800. -- Jesuits --  France --  Controversial literature.",1611
A08148,"The Norimberg curranto of this week The confirmation of the defeat of the remainds of Marazini's army, and taking him prisoner. The people of Tabor make away apace to Vienna, and to Gratz, and so to the mountains, by reason of the Swedes approach. Generall Bannier is drawing his forces from all parts to Brandeis, 3 leagues from Prague, where Hatzfeld is now joyned with Gallas; whereupon another battell is like to follow.",Anonymous,Printed Iune 21 1639 for Nath Butter and Nicholas Bourne,London,"Thirty Years' War, 1618-1648 --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800.",1639
A07533,"A proclamation made in the name of His Maiesty of Spaine, for the search, finding out and apprehending of all such persons as shall be suspected to be sent out of Millane by Prince Mammon and his confederates, to worke the like villany in these kingdomes as they haue done in the state of Millane by their diuellish pouder a letter written from S. Lucas, concerning the iustice and execution in Millane, done vpon two of the principall conspirators in the dispersing of infectious oyntment and pouders made by the diuell ... / translated out of the Spanish.","Spain. Sovereign (1621-1665 : Philip IV); Spain. Sovereign (1621-1665 : Philip IV); Philip IV, King of Spain, 1605-1665.",For Nat Butter and Nic Bourne,Printed at London,"Treason --  Spain. -- Spain --  History --  Philip IV, 1621-1665. -- Spain --  Politics and government --  1621-1665. -- Spain --  Proclamations.",1630
A03492,"The acts of the diet of Regenspurgh: held in the yeeres 1622 and 1623 Containing these seuerall treatises. 1 Sixe propositions made by the emperour. 2 The consultaes of aduices of the princes vpon the first three of them. 3 The emperours replica to their aduices. 4 Their answer to his replica, with a relation also. 5 Their answer to the three last imperiall propositions. 6 The emperours finall resolution concerning the whole businesse.",Holy Roman Empire. Reichstag.; Holy Roman Empire. Reichstag.; Holy Roman Empire. Emperor (1619-1637 : Ferdinand II),Printed by Eliot s Court Press for Nathaniel Butter,London,"Diet of Ratisbon, 1622-1623.",1623
A02982,"Abridgement of the life of Henry the Great, the fourth of that name: King of France and Navarre. Translated out of French","Vignolle, fl. 1637.; Vignolle, fl. 1637.",Printed by M Flesher for Nath Butter,London,"Henry --  IV, --  King of France, 1553-1610 --  Early works to 1800.",1637
A06704,"The man in the moone, telling strange fortunes, or, The English fortune-teller","W. M., fl. 1609.; W. M., fl. 1609.",Printed by I W indet for Nathaniel Butter,London,Fortune-telling --  Early works to 1800.,1609
A04200,"A relation strange and true, of a ship of Bristol named the Iacob of 120. tunnes, which was about the end of Octob. last 1621. taken by the Turkish pirats of Argier. And how within fiue dayes after, foure English youths did valiantly ouercome 13. of the said Turks, and brought the ship to S. Lucas in Spaine, where they sold nine of the Turks for gally-slaues.",Anonymous,Printed by Eliot s Court Press for Nathaniel Butter and are to be sold at his shop at the signe of the Pide Bull neere S Austins Gate,London,Naval battles --  Early works to 1800.,1622
A02530,"Contemplations, the fifth volume. By Ios. Hall D. of D.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by E G riffin for Nathaniel Butter,London,Bible. --  O.T --  Meditations --  Early works to 1800. -- Bible. --  N.T --  Meditations --  Early works to 1800.,1620
A01250,"A iournall of the voyage of the young Prince Fredericke Henry, Prince of Bohemia Taken in the sixt yeare of his age, from Prague in Bohemia, to Luerden in Friesland, to the court of Count Ernestus Cassimerus van Nassaw Gouernor of Friesland. With his seuerall gifts and entertainments: and the description of diuers of the chiefe cities. Being accompanyed in his passage by these of the Germane nobilitie, and others, viz. Count Attemberg. Count Henry van Nassaw. Count Stulsberg. Baron Scoske, a Bohemian lord. Mr. Iohn Ashburnham esquire, an Englishman, and gouernor to the prince. Mr. Fredericke Porvel a German, the princes tutor. With diuers other gentlemen of qualitie, seruants and other attendants.",Anonymous,By G Eld for Nathaniel Butter and Nicholas Bourne,Printed at London,"Frederick Henry, --  Prince of Bohemia, 1614-1629.",1623
